$0;1703733689038663400;1.15.2;KIEKER;Zenbook-Flip-14;1;false;0;NANOSECONDS;0
$1;1703733690013496500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240706;1703733689989102600;1703733690013480500;Zenbook-Flip-14;13;2
$1;1703733690013548700;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240706;1703733689723893800;1703733690013547300;Zenbook-Flip-14;7;1
$1;1703733690023939700;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240706;1703733690013569000;1703733690023930400;Zenbook-Flip-14;14;1
$1;1703733690023967000;public static void kurz.ma.examples.simple.Main7DoubleScenario.main2(java.lang.String[]);<no-session-id>;4977603488151240706;1703733689567986300;1703733690023965900;Zenbook-Flip-14;0;0
$1;1703733690556382000;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240707;1703733690248268500;1703733690556362900;Zenbook-Flip-14;1;1
$1;1703733690556441300;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240707;1703733690556434900;1703733690556440000;Zenbook-Flip-14;2;1
$1;1703733690604806700;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240707;1703733690556458000;1703733690604797600;Zenbook-Flip-14;4;2
$1;1703733690621627300;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240707;1703733690604845200;1703733690621618500;Zenbook-Flip-14;5;2
$1;1703733690670081500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240707;1703733690621697400;1703733690670075900;Zenbook-Flip-14;6;2
$1;1703733690686800200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240707;1703733690670105000;1703733690686796900;Zenbook-Flip-14;7;2
$1;1703733690735386000;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240707;1703733690686816800;1703733690735380700;Zenbook-Flip-14;8;2
$1;1703733690751913500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240707;1703733690735409700;1703733690751908700;Zenbook-Flip-14;9;2
$1;1703733690751933800;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240707;1703733690556454600;1703733690751932900;Zenbook-Flip-14;3;1
$1;1703733690751937500;public static void kurz.ma.examples.simple.Main7DoubleScenario.main(java.lang.String[]);<no-session-id>;4977603488151240707;1703733690248257000;1703733690751936900;Zenbook-Flip-14;0;0
$1;1703733690751970900;public kurz.ma.examples.simple.Recursion.<init>();<no-session-id>;4977603488151240708;1703733690751968000;1703733690751969900;Zenbook-Flip-14;1;1
$1;1703733690903251600;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240708;1703733690852821000;1703733690903244200;Zenbook-Flip-14;5;4
$1;1703733690903315000;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240708;1703733690852798600;1703733690903313600;Zenbook-Flip-14;4;3
$1;1703733690903319900;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240708;1703733690802752100;1703733690903319100;Zenbook-Flip-14;3;2
$1;1703733690903322800;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240708;1703733690751976700;1703733690903322100;Zenbook-Flip-14;2;1
$1;1703733690903333500;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240708;1703733690903330300;1703733690903332400;Zenbook-Flip-14;6;1
$1;1703733690976053300;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240708;1703733690903344200;1703733690976049000;Zenbook-Flip-14;8;2
$1;1703733691000829700;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240708;1703733690976071200;1703733691000824800;Zenbook-Flip-14;9;2
$1;1703733691073096700;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240708;1703733691000851300;1703733691073087800;Zenbook-Flip-14;10;2
$1;1703733691097541100;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240708;1703733691073142000;1703733691097535600;Zenbook-Flip-14;11;2
$1;1703733691170088800;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240708;1703733691097563900;1703733691170081500;Zenbook-Flip-14;12;2
$1;1703733691194600400;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240708;1703733691170114400;1703733691194595500;Zenbook-Flip-14;13;2
$1;1703733691194617800;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240708;1703733690903339800;1703733691194616900;Zenbook-Flip-14;7;1
$1;1703733691204673700;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240708;1703733691194626100;1703733691204672800;Zenbook-Flip-14;14;1
$1;1703733691204680400;public static void kurz.ma.examples.simple.Main7DoubleScenario.main2(java.lang.String[]);<no-session-id>;4977603488151240708;1703733690751957200;1703733691204679700;Zenbook-Flip-14;0;0
$1;1703733692065949100;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240709;1703733691757332800;1703733692065938900;Zenbook-Flip-14;1;1
$1;1703733692065985700;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240709;1703733692065981000;1703733692065984500;Zenbook-Flip-14;2;1
$1;1703733692114862500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240709;1703733692065998600;1703733692114852100;Zenbook-Flip-14;4;2
$1;1703733692131586900;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240709;1703733692114900900;1703733692131574900;Zenbook-Flip-14;5;2
$1;1703733692179634200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240709;1703733692131628700;1703733692179624500;Zenbook-Flip-14;6;2
$1;1703733692196171400;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240709;1703733692179668300;1703733692196161900;Zenbook-Flip-14;7;2
$1;1703733692245146700;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240709;1703733692196206200;1703733692245136100;Zenbook-Flip-14;8;2
$1;1703733692262100200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240709;1703733692245184900;1703733692262089500;Zenbook-Flip-14;9;2
$1;1703733692262130100;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240709;1703733692065995700;1703733692262128800;Zenbook-Flip-14;3;1
$1;1703733692262135700;public static void kurz.ma.examples.simple.Main7DoubleScenario.main(java.lang.String[]);<no-session-id>;4977603488151240709;1703733691757321700;1703733692262134700;Zenbook-Flip-14;0;0
$1;1703733692262168900;public kurz.ma.examples.simple.Recursion.<init>();<no-session-id>;4977603488151240710;1703733692262166300;1703733692262167900;Zenbook-Flip-14;1;1
$1;1703733692414362700;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240710;1703733692363568400;1703733692414352000;Zenbook-Flip-14;5;4
$1;1703733692414390000;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240710;1703733692363548800;1703733692414388500;Zenbook-Flip-14;4;3
$1;1703733692414394900;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240710;1703733692312266800;1703733692414393900;Zenbook-Flip-14;3;2
$1;1703733692414398800;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240710;1703733692262174000;1703733692414398100;Zenbook-Flip-14;2;1
$1;1703733692414415600;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240710;1703733692414411400;1703733692414414800;Zenbook-Flip-14;6;1
$1;1703733692487204000;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240710;1703733692414425500;1703733692487164300;Zenbook-Flip-14;8;2
$1;1703733692511175300;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240710;1703733692487237500;1703733692511167200;Zenbook-Flip-14;9;2
$1;1703733692583769600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240710;1703733692511202800;1703733692583758800;Zenbook-Flip-14;10;2
$1;1703733692608774600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240710;1703733692583816100;1703733692608767100;Zenbook-Flip-14;11;2
$1;1703733692680986300;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240710;1703733692608812200;1703733692680974700;Zenbook-Flip-14;12;2
$1;1703733692705711500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240710;1703733692681023900;1703733692705701500;Zenbook-Flip-14;13;2
$1;1703733692705735000;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240710;1703733692414422800;1703733692705734100;Zenbook-Flip-14;7;1
$1;1703733692715496300;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240710;1703733692705747500;1703733692715491500;Zenbook-Flip-14;14;1
$1;1703733692715513100;public static void kurz.ma.examples.simple.Main7DoubleScenario.main2(java.lang.String[]);<no-session-id>;4977603488151240710;1703733692262160300;1703733692715512200;Zenbook-Flip-14;0;0
$1;1703733693562269300;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240711;1703733693254394500;1703733693562259100;Zenbook-Flip-14;1;1
$1;1703733693562305800;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240711;1703733693562300700;1703733693562304600;Zenbook-Flip-14;2;1
$1;1703733693610707500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240711;1703733693562318900;1703733693610696700;Zenbook-Flip-14;4;2
$1;1703733693627459500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240711;1703733693610740500;1703733693627452600;Zenbook-Flip-14;5;2
$1;1703733693675480600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240711;1703733693627483700;1703733693675456500;Zenbook-Flip-14;6;2
$1;1703733693692020800;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240711;1703733693675515000;1703733693692014300;Zenbook-Flip-14;7;2
$1;1703733693740611900;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240711;1703733693692044000;1703733693740589900;Zenbook-Flip-14;8;2
$1;1703733693756806400;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240711;1703733693740642200;1703733693756779600;Zenbook-Flip-14;9;2
$1;1703733693756829100;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240711;1703733693562316000;1703733693756819300;Zenbook-Flip-14;3;1
$1;1703733693756835100;public static void kurz.ma.examples.simple.Main7DoubleScenario.main(java.lang.String[]);<no-session-id>;4977603488151240711;1703733693254371700;1703733693756833600;Zenbook-Flip-14;0;0
$1;1703733693756865500;public kurz.ma.examples.simple.Recursion.<init>();<no-session-id>;4977603488151240712;1703733693756863500;1703733693756864700;Zenbook-Flip-14;1;1
$1;1703733693907586400;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240712;1703733693857533400;1703733693907579900;Zenbook-Flip-14;5;4
$1;1703733693907613400;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240712;1703733693857522200;1703733693907612600;Zenbook-Flip-14;4;3
$1;1703733693907616800;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240712;1703733693807368600;1703733693907616300;Zenbook-Flip-14;3;2
$1;1703733693907619800;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240712;1703733693756869900;1703733693907619400;Zenbook-Flip-14;2;1
$1;1703733693907630600;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240712;1703733693907628500;1703733693907630100;Zenbook-Flip-14;6;1
$1;1703733693980211900;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240712;1703733693907637500;1703733693980205300;Zenbook-Flip-14;8;2
$1;1703733694005176900;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240712;1703733693980237100;1703733694005171700;Zenbook-Flip-14;9;2
$1;1703733694078011500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240712;1703733694005200000;1703733694078007000;Zenbook-Flip-14;10;2
$1;1703733694102442400;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240712;1703733694078034300;1703733694102434100;Zenbook-Flip-14;11;2
$1;1703733694175346000;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240712;1703733694102480700;1703733694175339000;Zenbook-Flip-14;12;2
$1;1703733694199812200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240712;1703733694175387700;1703733694199806100;Zenbook-Flip-14;13;2
$1;1703733694199833300;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240712;1703733693907635200;1703733694199832700;Zenbook-Flip-14;7;1
$1;1703733694210542700;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240712;1703733694199843500;1703733694210541000;Zenbook-Flip-14;14;1
$1;1703733694210553000;public static void kurz.ma.examples.simple.Main7DoubleScenario.main2(java.lang.String[]);<no-session-id>;4977603488151240712;1703733693756858300;1703733694210552400;Zenbook-Flip-14;0;0
$1;1703733695056047300;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240713;1703733694747818100;1703733695056038900;Zenbook-Flip-14;1;1
$1;1703733695056086400;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240713;1703733695056081900;1703733695056085400;Zenbook-Flip-14;2;1
$1;1703733695105088900;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240713;1703733695056099400;1703733695105082200;Zenbook-Flip-14;4;2
$1;1703733695121607800;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240713;1703733695105119400;1703733695121602700;Zenbook-Flip-14;5;2
$1;1703733695169716200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240713;1703733695121631400;1703733695169705000;Zenbook-Flip-14;6;2
$1;1703733695186201200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240713;1703733695169757200;1703733695186195300;Zenbook-Flip-14;7;2
$1;1703733695234241700;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240713;1703733695186226400;1703733695234235400;Zenbook-Flip-14;8;2
$1;1703733695250735900;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240713;1703733695234266200;1703733695250732000;Zenbook-Flip-14;9;2
$1;1703733695250752200;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240713;1703733695056097000;1703733695250751600;Zenbook-Flip-14;3;1
$1;1703733695250756200;public static void kurz.ma.examples.simple.Main7DoubleScenario.main(java.lang.String[]);<no-session-id>;4977603488151240713;1703733694747807700;1703733695250755800;Zenbook-Flip-14;0;0
$1;1703733695250786100;public kurz.ma.examples.simple.Recursion.<init>();<no-session-id>;4977603488151240714;1703733695250784100;1703733695250785300;Zenbook-Flip-14;1;1
$1;1703733695402616000;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240714;1703733695351905400;1703733695402607000;Zenbook-Flip-14;5;4
$1;1703733695402647700;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240714;1703733695351899100;1703733695402646800;Zenbook-Flip-14;4;3
$1;1703733695402652000;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240714;1703733695301363000;1703733695402651500;Zenbook-Flip-14;3;2
$1;1703733695402654600;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240714;1703733695250790900;1703733695402654200;Zenbook-Flip-14;2;1
$1;1703733695402666200;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240714;1703733695402663000;1703733695402665500;Zenbook-Flip-14;6;1
$1;1703733695474951000;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240714;1703733695402677000;1703733695474942600;Zenbook-Flip-14;8;2
$1;1703733695499490300;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240714;1703733695474989300;1703733695499482800;Zenbook-Flip-14;9;2
$1;1703733695572040300;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240714;1703733695499532800;1703733695572032800;Zenbook-Flip-14;10;2
$1;1703733695596046100;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240714;1703733695572070500;1703733695596039100;Zenbook-Flip-14;11;2
$1;1703733695668099700;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240714;1703733695596075800;1703733695668093400;Zenbook-Flip-14;12;2
$1;1703733695692121000;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240714;1703733695668127000;1703733695692114900;Zenbook-Flip-14;13;2
$1;1703733695692163500;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240714;1703733695402674900;1703733695692143900;Zenbook-Flip-14;7;1
$1;1703733695702119900;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240714;1703733695692177200;1703733695702117100;Zenbook-Flip-14;14;1
$1;1703733695702132300;public static void kurz.ma.examples.simple.Main7DoubleScenario.main2(java.lang.String[]);<no-session-id>;4977603488151240714;1703733695250779500;1703733695702130500;Zenbook-Flip-14;0;0
$1;1703733696557240100;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240715;1703733696248520500;1703733696557223000;Zenbook-Flip-14;1;1
$1;1703733696557301700;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240715;1703733696557294400;1703733696557300200;Zenbook-Flip-14;2;1
$1;1703733696605607300;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240715;1703733696557331000;1703733696605587800;Zenbook-Flip-14;4;2
$1;1703733696622057600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240715;1703733696605637600;1703733696622054500;Zenbook-Flip-14;5;2
$1;1703733696670367200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240715;1703733696622080200;1703733696670362400;Zenbook-Flip-14;6;2
$1;1703733696686587400;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240715;1703733696670390600;1703733696686580300;Zenbook-Flip-14;7;2
$1;1703733696735185500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240715;1703733696686606600;1703733696735180900;Zenbook-Flip-14;8;2
$1;1703733696751388200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240715;1703733696735206900;1703733696751386200;Zenbook-Flip-14;9;2
$1;1703733696751398900;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240715;1703733696557328000;1703733696751398500;Zenbook-Flip-14;3;1
$1;1703733696751402300;public static void kurz.ma.examples.simple.Main7DoubleScenario.main(java.lang.String[]);<no-session-id>;4977603488151240715;1703733696248509900;1703733696751401900;Zenbook-Flip-14;0;0
$1;1703733696751429200;public kurz.ma.examples.simple.Recursion.<init>();<no-session-id>;4977603488151240716;1703733696751427500;1703733696751428600;Zenbook-Flip-14;1;1
$1;1703733696903170100;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240716;1703733696852797500;1703733696903165500;Zenbook-Flip-14;5;4
$1;1703733696903190200;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240716;1703733696852791400;1703733696903189600;Zenbook-Flip-14;4;3
$1;1703733696903195500;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240716;1703733696802336100;1703733696903195100;Zenbook-Flip-14;3;2
$1;1703733696903198200;public void kurz.ma.examples.simple.Recursion.recursion6(int, int);<no-session-id>;4977603488151240716;1703733696751433700;1703733696903197800;Zenbook-Flip-14;2;1
$1;1703733696903206300;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240716;1703733696903204100;1703733696903205400;Zenbook-Flip-14;6;1
$1;1703733696975758800;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240716;1703733696903218900;1703733696975754800;Zenbook-Flip-14;8;2
$1;1703733697000677300;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240716;1703733696975778600;1703733697000675800;Zenbook-Flip-14;9;2
$1;1703733697073664200;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240716;1703733697000688400;1703733697073659000;Zenbook-Flip-14;10;2
$1;1703733697097930000;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240716;1703733697073687100;1703733697097925200;Zenbook-Flip-14;11;2
$1;1703733697170115000;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240716;1703733697097949600;1703733697170110000;Zenbook-Flip-14;12;2
$1;1703733697194775700;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240716;1703733697170136600;1703733697194771400;Zenbook-Flip-14;13;2
$1;1703733697194791800;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240716;1703733696903213700;1703733697194791100;Zenbook-Flip-14;7;1
$1;1703733697204907200;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240716;1703733697194801000;1703733697204906600;Zenbook-Flip-14;14;1
$1;1703733697204913800;public static void kurz.ma.examples.simple.Main7DoubleScenario.main2(java.lang.String[]);<no-session-id>;4977603488151240716;1703733696751423400;1703733697204913300;Zenbook-Flip-14;0;0
$1;1703733698062348600;public static void kurz.ma.examples.simple.Worker.work6(int);<no-session-id>;4977603488151240717;1703733697753795800;1703733698062338900;Zenbook-Flip-14;1;1
$1;1703733698062386700;public kurz.ma.examples.simple.Loop.<init>();<no-session-id>;4977603488151240717;1703733698062382000;1703733698062385800;Zenbook-Flip-14;2;1
$1;1703733698110567100;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240717;1703733698062399400;1703733698110557000;Zenbook-Flip-14;4;2
$1;1703733698126942500;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240717;1703733698110603400;1703733698126939000;Zenbook-Flip-14;5;2
$1;1703733698175418900;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240717;1703733698126957300;1703733698175413600;Zenbook-Flip-14;6;2
$1;1703733698191867600;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240717;1703733698175442500;1703733698191864400;Zenbook-Flip-14;7;2
$1;1703733698240182400;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240717;1703733698191884700;1703733698240175200;Zenbook-Flip-14;8;2
$1;1703733698256303800;private void kurz.ma.examples.simple.Loop.waitIfElse(int);<no-session-id>;4977603488151240717;1703733698240214900;1703733698256302000;Zenbook-Flip-14;9;2
$1;1703733698256312900;public void kurz.ma.examples.simple.Loop.loop6(int, int);<no-session-id>;4977603488151240717;1703733698062396800;1703733698256312500;Zenbook-Flip-14;3;1
